Date,temp,vap_pressure,atm_pressure,humidity,temp_max,temp_min,weather_num
2005/1/1,4.3,5,1005,60,7.6,2.3,2
2005/1/2,4.7,5.3,1012.2,63,9,0.1,2
2005/1/3,8.2,6.4,1011,60,13.1,2.3,0.5
2005/1/4,8.6,7,1004.5,63,13.5,4.3,5
2005/1/5,5,4.9,1014.5,57,8,3.1,0.75
2005/1/6,5.3,6.6,1012.3,73,7.3,2.4,0
2005/1/7,8.3,6.8,1008.1,62,11.8,5.3,0.5
2005/1/8,5.2,5.3,1009.8,60,8.7,3.4,3.5
2005/1/9,5.1,4.5,1007.9,52,8.7,2.7,2
2005/1/10,4.1,4.2,1009.6,52,8.2,-0.1,2
2005/1/11,5.5,4.6,1007.3,51,8.8,3.3,0.75
2005/1/12,4.8,4.6,1006.9,53,6.8,3.3,3
2005/1/13,5.9,4.9,1009.8,54,9.7,1.6,0
2005/1/14,6.6,5.8,1009.1,60,10.2,2.7,3.5
2005/1/15,6.5,7.4,1002,77,8.3,5.1,8.75
2005/1/16,7.1,6.2,995.3,63,10.4,4.5,3.5
2005/1/17,6.9,6.8,1003.4,69,11.5,4.4,3
2005/1/18,7.2,5.9,1009.6,59,10.9,4.1,0
2005/1/19,7.3,6.4,1007.6,63,12.2,3.6,3
2005/1/20,5.3,4,1009.1,45,8.9,2.7,2
2005/1/21,3.9,4.7,1014.5,59,6.7,1.6,3
2005/1/22,5.2,5.3,1016.8,61,10.1,1.5,3.5
2005/1/23,5.2,5.5,1011.3,62,7.1,3.6,3
2005/1/24,6.7,6.2,1006.9,63,11.7,0.4,0
2005/1/25,7.9,7,1002,66,12,4.9,2
2005/1/26,6.1,5.2,1004.4,56,9.6,3.8,3.5
2005/1/27,5.4,5,1006.8,57,8.1,1.6,3
2005/1/28,7.9,6.2,1003.6,59,12.9,3.2,0.5
2005/1/29,9.8,7.7,998.8,63,15.4,3.6,0
2005/1/30,6.7,5.2,999.5,53,10.2,4.4,2
2005/1/31,4.6,4,996.1,47,7.6,2.3,2
2005/2/1,1.3,3.2,990,47,4.8,-1.1,5.25
2005/2/2,2.8,3.9,1000.3,52,7.5,-1.2,3
2005/2/3,3.9,4.7,1007.1,58,7.5,-0.1,3
2005/2/4,5.7,5,1008.5,55,10,1.1,3.5
2005/2/5,7.2,5.1,1008.3,51,10.7,5.1,3.5
2005/2/6,5.2,4.8,1015,54,8.4,2.8,2
2005/2/7,5.2,5.6,1016,64,7.7,3.4,2
2005/2/8,6.2,8.4,1011.9,88,8.7,3.8,0
