Date,temp,vap_pressure,atm_pressure,humidity,temp_max,temp_min,weather_num
2010/1/1,2.8,3.9,1004.1,53,5.4,0.7,2.75
2010/1/2,6,5,1005.3,53,8.7,2.5,2
2010/1/3,7.5,5.2,1003.3,50,9.7,3.3,0.5
2010/1/4,6.6,5.3,1002.9,55,11.2,1.5,1
2010/1/5,7.4,4.6,1000.5,44,11.2,3.9,0
2010/1/6,4.6,3.9,1003.3,47,8.1,1.4,2
2010/1/7,4.5,5.1,1004.4,60,7.2,1.9,2
2010/1/8,5.5,5.6,1006.7,63,9.7,2.4,2.75
2010/1/9,5.8,5.6,1010.9,62,9.4,1.7,2
2010/1/10,7.3,5.8,1012.4,57,10.9,4.6,0.75
2010/1/11,7,6.4,1008.5,65,10.6,3.6,3.5
2010/1/12,6.8,7,1000.6,71,8.7,4.1,8.75
2010/1/13,2.5,3.1,1003.1,42,5.1,0.9,5.25
2010/1/14,2.3,3.2,1013.1,45,5.3,-0.1,2
2010/1/15,4.6,4.2,1015.3,49,8,0.6,2.75
2010/1/16,3.9,4.7,1018,59,6.7,1.2,2.75
2010/1/17,3.9,5.2,1019.7,65,8.8,-1.3,2
2010/1/18,5.4,5.7,1019.2,65,10.2,0.4,2
2010/1/19,7.9,5.9,1020.7,56,13.3,3.4,0
2010/1/20,9.9,8.1,1013.4,66,15.8,4,0
2010/1/21,10.3,9.7,1002.4,75,13.9,5.5,3
2010/1/22,6.5,5.4,1008.5,56,9.2,4.4,0.5
2010/1/23,5.6,4.4,1008.9,49,8.2,3.3,2.75
2010/1/24,5.4,4.4,1012.4,49,9,1.2,1
2010/1/25,5,6.2,1008.7,70,7.8,1.3,5
2010/1/26,6.1,4.8,1015.2,52,10,3.6,2.75
2010/1/27,6.7,5.6,1014.2,58,12,0.1,2
2010/1/28,8.7,9.2,1003.2,81,11.7,6,0
2010/1/29,8.8,5.7,1008.3,51,11.3,5.9,1
2010/1/30,7.8,5.2,1012,50,11.1,4,2.75
2010/1/31,6.4,7.3,1010,77,7.6,4.9,8.75
2010/2/1,4.2,7.5,1002.3,92,5.6,3,8.75
2010/2/2,7.1,6.4,1004.1,64,10.9,3,2.75
2010/2/3,5.3,3.9,1007.8,44,8.6,2.9,0.75
2010/2/4,4,3.6,1010.1,45,7.8,1.6,2
2010/2/5,4.6,3.9,1009,47,8,2,2
2010/2/6,3.5,3.9,1011.2,50,6.9,1.4,5.25
2010/2/7,4.7,4.4,1017.2,53,9.3,0.3,2
2010/2/8,6.9,5.4,1013.4,55,11.5,3,0.5
2010/2/9,13.3,11.8,1007.6,76,18.7,8.1,5
2010/2/10,12.6,12.7,1003.3,86,16.7,7.6,5
2010/2/11,6.6,7.6,1004.1,79,8.1,4.9,8.75
2010/2/12,5.6,5.8,1008.4,64,8.9,2.9,0.5
2010/2/13,5.3,4.7,1012.5,54,10.3,2.7,2.75
2010/2/14,6.3,5.1,1015.1,54,9.7,1.9,0
2010/2/15,6,7.5,1007.7,80,8.2,3.7,0.75
2010/2/16,6.3,5.6,1008.8,58,9.3,2.4,0.5
2010/2/17,3.8,4,1013.1,50,7.2,1.5,3
2010/2/18,5.3,5.1,1007.3,58,9.7,1.6,2.75
2010/2/19,5.4,4.5,1007.1,51,9.3,1.9,2
2010/2/20,5.6,4.6,1010.6,51,9.7,1.1,0.75
2010/2/21,6.8,5.1,1012.9,53,11.7,2.4,2.75
2010/2/22,9.9,7.2,1010.5,58,16.5,3.2,0
2010/2/23,12.7,9.8,1007.8,67,18.8,8.9,0
2010/2/24,14,10.7,1010.1,69,20.7,8.7,2.75
2010/2/25,16.6,10.6,1010,58,23.4,11,3
2010/2/26,15.4,14.1,1001.6,81,17.5,13.7,8
2010/2/27,12.2,9.9,1001.5,69,15,8.7,3
2010/2/28,9.1,8.1,1006.8,71,12.9,7.1,3
2010/3/1,10.7,9.7,1004.1,75,15.4,6.1,2
2010/3/2,11.4,9.2,1002.5,68,14,9.6,3
2010/3/3,9.9,6.6,1010,55,13.7,7.5,2.75
2010/3/4,10.9,9.1,1007.5,69,15.4,7.1,8.75
2010/3/5,13.6,12,1005.2,78,18.1,10.7,3
2010/3/6,10.4,10.1,1006.2,80,11.9,9.2,8.75
2010/3/7,7.4,8,1010.5,78,9.3,6.4,8.75
2010/3/8,7.2,6,1016.3,59,11,5.1,3.5
2010/3/9,5.6,7.2,1004.5,80,6.8,4,0
2010/3/10,5.6,6.7,997.5,74,8.7,4,8
2010/3/11,6.3,5.2,1013.7,55,10.4,3.2,2
2010/3/12,10.3,7.1,1015.2,58,15.6,2.9,3.5
2010/3/13,12,9.7,1013.5,69,15.1,8.5,3
2010/3/14,11.4,5.3,1018.1,42,17.2,5.7,1
2010/3/15,14.1,10.5,1007.5,65,19.4,10.4,5
2010/3/16,13.2,9.4,1001.8,60,17.7,7.1,2.75
2010/3/17,8.3,5.4,1012.7,50,12.5,5.7,2
2010/3/18,9.4,7,1006.5,60,15,4.7,2
2010/3/19,9.4,5.5,1005.9,47,13.2,6.4,2
2010/3/20,16.4,11,999.1,55,24.2,7.4,0
2010/3/21,12.7,7.2,997.2,47,20.4,6.2,2.75
2010/3/22,9.3,4.7,1008.7,40,13.8,4.7,2
2010/3/23,8.8,8.7,1006.4,77,10.5,7.9,8
2010/3/24,8,9.3,1005.7,86,9.1,7.2,8
2010/3/25,7.6,8.5,999.2,80,9,6,0.75
2010/3/26,6.7,5.5,1008.4,57,12,3.5,0
2010/3/27,7.2,4.8,1015.9,49,11.6,1.6,2.75
2010/3/28,10.3,6.2,1011.5,50,14.2,7,3.5
2010/3/29,6.5,5.3,1013.2,55,10.8,2.6,2
2010/3/30,6.8,4.5,1020.4,46,11.3,2.4,0
2010/3/31,10.7,7.3,1016,56,16.2,4.6,3.5
2010/4/1,15.1,12.8,1004.8,74,20,10.4,8.75
2010/4/2,12.6,9.3,1002.4,59,20,7.7,5
2010/4/3,9.4,5.3,1012.3,46,14.7,4.6,2
2010/4/4,11.6,5.5,1013.7,42,18.9,4,2
2010/4/5,15.3,9.9,1006.1,59,20,11.2,3
2010/4/6,16.9,10.8,1004.5,57,22,10.6,0
2010/4/7,11,7.7,1007.3,57,17.1,7.7,5
2010/4/8,11.4,5.6,1013,43,17.4,6.6,2
2010/4/9,14.3,8.8,1012.8,54,18.5,9.6,0.5
2010/4/10,17.6,11.6,1007,58,24.9,12.3,2.75
2010/4/11,18.5,14.5,1005.4,69,24.3,15.8,3
2010/4/12,15.9,15.9,999.6,88,18.5,13.2,8
2010/4/13,15.3,12.6,1000.4,72,19.6,11.8,3
2010/4/14,10.9,5.4,1010.2,42,14.8,8.2,2
2010/4/15,8.1,6.1,1012.3,57,10.6,6.2,8.75
2010/4/16,8.4,8.6,1010.3,77,9.8,7.2,8
2010/4/17,11.5,7.5,1013.8,57,15.5,8.2,2
2010/4/18,13.3,6.8,1017.4,46,18.5,6.7,0
2010/4/19,16,8.9,1014.2,49,20.7,12.4,3
2010/4/20,15,13.2,1004.5,77,17.7,12,8.75
2010/4/21,16.7,11.2,1005.8,60,21.4,12.5,0.5
2010/4/22,11.7,11.6,998.7,84,13.9,9.6,9
2010/4/23,11.6,8.8,1001.2,64,14.8,9,3
2010/4/24,10.6,6.6,1009.4,52,14,8,5
2010/4/25,12.3,5.6,1015.4,43,18.2,5.4,1
2010/4/26,15,7,1015.3,43,22,8.3,0
2010/4/27,15.3,11.2,1004.5,65,17.4,13.6,8.75
2010/4/28,16.4,7.9,1002.9,44,20.7,12.7,2
2010/4/29,14.7,7.9,1003.3,48,18.1,11.1,4
2010/4/30,14.5,7.3,1005.4,45,18.3,11.3,0.75
2010/5/1,15.2,8.4,1007.1,51,20.5,9.1,2
2010/5/2,17.1,6.9,1009.3,38,22.4,11.5,2
2010/5/3,19.1,11,1009.5,50,26.1,12.1,0.5
2010/5/4,21.9,15.1,1006.3,59,26.7,17.3,0
2010/5/5,21.8,16.2,1004.3,64,28,17.8,2
2010/5/6,22.1,16.5,1001.7,62,27.8,18.7,3.5
2010/5/7,18.6,17.3,996.5,80,22,14.7,0.75
2010/5/8,18.8,10.3,999,52,24.2,11.6,0.5
2010/5/9,20.7,9.2,1001.7,39,26,15.5,3
2010/5/10,17.4,13.4,1001.4,67,19.8,15.4,8.75
2010/5/11,16.6,15.1,998.2,80,19.3,15,5
2010/5/12,14.7,9.5,1001.8,57,18.7,12,3.5
2010/5/13,14.6,8,1005.4,49,20,11.9,0
2010/5/14,14.2,8.4,1007.9,52,19.6,11.6,0
2010/5/15,16.1,8.9,1009.8,51,22.8,10.3,0.5
2010/5/16,19.3,12.4,1010.4,57,25,13.8,2.75
2010/5/17,21,14,1011,58,26.5,16.2,2
2010/5/18,22.1,13.8,1007.5,52,26.1,18,3
2010/5/19,20.3,19.8,1001.9,83,22.8,18.6,8
2010/5/20,21.5,21,1000.6,82,26.1,19.8,3
2010/5/21,23,14.9,1002.3,56,28.3,17.6,3.5
2010/5/22,23.8,14.4,1001,50,31.3,17.8,0
2010/5/23,18.1,16.6,996.2,80,22.4,16.5,9
2010/5/24,19.9,18.6,989.3,80,22.7,17,9.75
2010/5/25,21.2,16,991.4,65,27.4,17.1,4
2010/5/26,18.1,13.7,993.5,66,21.7,16.5,2
2010/5/27,15.8,10.6,1001.8,59,18.8,13,3.5
2010/5/28,15.1,9.8,1004.5,58,20.3,11.8,3
2010/5/29,17.3,10.1,1001.1,52,23.7,12.7,2.75
2010/5/30,18.1,10.3,1000.5,51,25.3,12.1,2
2010/5/31,20.1,12.4,1002.3,54,26.7,15.5,0
2010/6/1,20.2,14.5,1005.2,62,25.9,16.8,2
2010/6/2,21.7,13.7,1007.9,55,28.3,16.1,2
2010/6/3,22.3,15.1,1008.9,57,28.1,18.6,2
2010/6/4,22.5,15.2,1005.8,57,28.1,17.1,0.5
2010/6/5,23.8,14.4,1002.2,51,29.7,18.7,2
2010/6/6,22.8,13.2,1003.9,50,29.3,16.9,0
2010/6/7,22.1,17.7,1006.1,67,24.3,20.5,5
2010/6/8,21.1,14.1,1005.3,57,22.7,19.4,5
2010/6/9,23.1,14.2,1004.1,51,27.8,19.3,3.5
2010/6/10,23.8,14.6,1004.2,50,29.9,18.2,1
2010/6/11,24.7,15.1,1005,51,31.8,19,1
2010/6/12,24.5,19,1004.5,63,29.2,21.2,2
2010/6/13,20.5,18.6,1003,77,22.6,17.9,8
2010/6/14,22.7,18,999.9,65,27.8,18.6,3.5
2010/6/15,22.4,22.7,996.4,84,24,21.6,8.75
2010/6/16,24.3,22.5,995.4,75,28.7,21.7,0.5
2010/6/17,25.6,21.6,998.9,67,32,20.7,0
2010/6/18,23.5,24.9,995.7,86,25.5,21.7,8.75
2010/6/19,24.9,25.3,996.4,81,28.9,22.1,5
2010/6/20,25.1,24.1,996.8,76,27.5,23.3,3
2010/6/21,24.6,23.5,996.6,76,27.9,22.2,3
2010/6/22,26,23.5,998.5,71,30.4,23.3,3
2010/6/23,23.5,23.1,997.8,80,25.7,22.2,8.75
2010/6/24,25,15,1000.7,49,30.9,20.1,2.75
2010/6/25,23.1,19.9,1004.6,71,25.3,20.9,0
2010/6/26,24.2,26.5,1004.7,88,26.3,22.2,8
2010/6/27,26.6,27.7,1002.6,80,30.6,23.5,3
2010/6/28,28.1,26.5,999.6,71,32.8,24.7,0.5
2010/6/29,27.4,26,998.1,72,31.2,24.8,3.5
2010/6/30,27.7,24.3,997,66,32,24.1,3
2010/7/1,27.8,24.4,996.2,66,32.2,25.2,3.5
2010/7/2,27,25.6,995.5,72,30.9,23.9,5
2010/7/3,25.4,28,991,87,27.4,23.7,9
2010/7/4,27,25.5,988.2,72,31.2,24.7,3.5
2010/7/5,27.4,23.9,988.2,66,32.2,23.5,3.5
2010/7/6,27.6,25.3,990.8,69,31.3,25.6,0.5
2010/7/7,25.7,25.4,996.3,77,29.8,22.5,5
2010/7/8,27,23.7,999.8,68,33.1,22.1,0
2010/7/9,24.2,23.8,998.8,79,26.8,21.9,8.75
2010/7/10,26.1,22.1,1001.5,67,30.9,21,0.5
2010/7/11,26.8,26.6,999.8,76,28.6,24.6,8.75
2010/7/12,26.7,27.4,999.4,79,28.5,23.9,8
2010/7/13,25.9,27.2,1002.5,82,29.5,23.6,8.75
2010/7/14,24.8,27.6,1002.6,88,26.6,22.7,9
2010/7/15,26.1,27.1,1004.7,81,30,23.6,3
2010/7/16,27.5,27.4,1008,75,32.8,24.6,3
2010/7/17,28.2,25.5,1010.2,68,32.9,24.4,2
2010/7/18,28.2,25,1009.7,66,32.8,24.5,0.75
2010/7/19,28.9,25.7,1008.7,65,32.9,25.7,0
2010/7/20,29.5,24.8,1008.2,61,33.9,26.4,2
2010/7/21,29.6,25,1007.4,61,34.2,26.2,0
2010/7/22,30.5,25.9,1005.7,60,35.3,26.2,2
2010/7/23,31.2,26.3,1003.9,59,36,27.5,2
2010/7/24,31.1,25.6,1004,58,35.6,27.3,2
2010/7/25,31.3,24.8,1004.8,55,36.7,27.6,0
2010/7/26,30.3,26.1,1005.4,62,34.9,27.6,2
2010/7/27,29.8,25,1005,60,34.6,26.9,0
2010/7/28,29,24.1,1002,61,33.3,24.6,3
2010/7/29,25.7,27.5,996,83,28.5,23.3,8.75
2010/7/30,29.3,27.7,996.3,69,33.5,26.4,3
2010/7/31,29.9,27.8,998.7,67,34,27.2,3.5
2010/8/1,30.8,27.5,999,63,34.8,27.6,0.5
2010/8/2,31.3,27.6,997.4,61,36.4,28.4,0
2010/8/3,30.3,28.8,998.2,67,35.6,28.1,2
2010/8/4,31.1,26,1002.7,58,36.5,27.1,2.75
2010/8/5,30.5,27.6,1007.9,64,35.8,27.3,2.75
2010/8/6,30.1,26.1,1009.5,62,35.9,24.4,0.75
2010/8/7,28.8,24.1,1007.4,62,32.9,24.7,0
2010/8/8,29.6,23.9,1004.5,58,34.9,26.2,0
2010/8/9,28.5,26.5,1003.4,69,33.5,26.1,3
2010/8/10,29.2,27.5,1004.5,69,33.4,26.5,3
2010/8/11,30.2,25.7,1000.8,61,34.6,25.7,2.75
2010/8/12,28.6,27.9,996.6,72,30.7,26,5
2010/8/13,29.7,27.3,998.1,67,34.3,25.7,0.5
2010/8/14,30.2,29.8,1000.2,69,32.9,28.2,3
2010/8/15,30.6,28.3,1002.1,65,34.5,28.7,3
2010/8/16,31,27.7,1002.6,62,35,28.1,2
2010/8/17,31.3,26.9,1002.8,59,36.4,27.6,2
2010/8/18,32,25.2,1006.1,54,37.3,27.1,2
2010/8/19,31.6,27.5,1009.5,60,36.6,28.2,2
2010/8/20,31.1,27.3,1009.3,62,35.8,27.8,2
2010/8/21,30.7,28,1007.3,65,36.2,28.1,2.75
2010/8/22,31.1,28.2,1005,63,35.6,28.1,2
2010/8/23,31.2,29.3,1004.5,66,36.8,28.4,2.75
2010/8/24,31.2,27.7,1004.8,62,35.7,27.9,2.75
