,var_ave,var_var,ave_ave,ave_var
1990年,0.18821865996715595,0.009045083584812796,2.77297166928344,1.062686601429983
1995年,0.1879906858794601,0.00902652955279458,3.7165692868392224,3.0369015215555506
2000年,0.1909163342710393,0.00928559733278924,2.5674398432217225,1.6123766708901923
2005年,0.18954812794490045,0.009548056362052111,2.3115293890400817,2.050005242941764
2010年,0.18781428690881788,0.00892610414593394,2.643507398980922,1.815602712840057
