,var_ave,var_var,ave_ave,ave_var
1990年,0.18812243443567447,0.009124814139631553,994.9774342189809,655.5849162649585
1995年,0.19146208285596655,0.009891480925138602,987.8673922587649,1213.8836170088812
2000年,0.18946090591572998,0.009325044910637603,987.9869680169425,766.5262866029029
2005年,0.1888026820224112,0.009133411341024345,990.6695775574541,317.33869588469815
2010年,0.19085107322291955,0.009439424127250197,989.4275574940594,603.154580946875
