,var_ave,var_var,ave_ave,ave_var
1990年,0.192259240635311,0.010382930574790148,14.043684157205469,52.24393604502048
1995年,0.18888835806586152,0.009127631012465763,13.358484701370328,53.8917892291334
2000年,0.18915345602419392,0.009206058812776422,13.589297573596829,51.45415266654559
2005年,0.19021827654380025,0.009270613391337997,13.197775240095616,63.95534950086143
2010年,0.1906310980466883,0.009285173597456085,13.636380603017031,54.60062575643081
