,var_ave,var_var,ave_ave,ave_var
1990年,0.19011638379088974,0.009304043456583368,21.948986210046936,43.85552886859704
1995年,0.18859658581928504,0.009203307654266798,21.296662428373686,64.40452803413073
2000年,0.19216997144625297,0.009912967458179054,21.130624716510884,42.56137266245963
2005年,0.18668313090219776,0.008802538267242192,21.154840796249538,48.26759981152584
2010年,0.19435061216058738,0.010396891273444875,22.426246768387077,45.4784993235805
