,var_ave,var_var,ave_ave,ave_var
1990年,0.19171315889350735,0.009557005765136213,2.224570730756114,1.2713366451456232
1995年,0.18961787936759147,0.009297627612450383,2.3981648491589747,1.524391146636019
2000年,0.1891005907832767,0.009268137767470258,2.666818822467066,1.8609074113375774
2005年,0.1943786642108569,0.010176130645254454,2.254576943172122,1.3958680225904017
2010年,0.1885425185494424,0.009121530350580928,,
