,var_ave,var_var,ave_ave,ave_var
1990年,0.19048108244072698,0.00932994958404387,7.8630063589494394,70.21481740892747
1995年,0.1916809754977472,0.009628129363478392,5.604734187713812,78.67131634965124
2000年,0.19127502399805385,0.009734511921267178,6.728925036995779,90.5237588931186
2005年,0.1866232840932731,0.008798175316427083,6.60481403699927,97.00855545439904
2010年,0.19454914768946108,0.009946417029179895,7.995013744716078,85.02699936536867
