,var_ave,var_var,ave_ave,ave_var
1990年,0.18709592819874482,0.008847568860695024,996.3741939096584,208.0406203563582
1995年,0.1962186401882695,0.011130705770210358,986.4177609624877,2276.7249675029007
2000年,0.1972418246266121,0.01200587679598177,984.0789134476205,2938.8084637565316
2005年,0.18779730556259652,0.009017069546127698,996.3971570874243,505.0585264196616
2010年,0.18876444371121637,0.00910926715602845,994.8550684909438,365.0050033399316
