,var_ave,var_var,ave_ave,ave_var
1990年,0.18857095501109347,0.009002094153568339,,
1995年,0.18834899610281997,0.009015970642577708,3.5474288851852878,4.422467020457374
2000年,0.1894595135729872,0.009141430426622596,,
2005年,0.19141557377582477,0.009374539429083948,3.980918623889301,5.953174810195133
2010年,0.19036601151227528,0.009403927809424029,3.7735970149020184,5.360419750846881
