,var_ave,var_var,ave_ave,ave_var
1990年,0.18741524841140367,0.008916218282931097,6.096902915012348,72.52747607210803
1995年,0.18823424144570985,0.008980521357593432,5.551229673387189,74.8654121338508
2000年,0.19469199293328876,0.01098704781972331,5.412103082440821,90.98450645207267
2005年,0.186312348149497,0.008751422152251057,5.19650744362667,101.68528969760189
2010年,0.18810638668275267,0.008936491304891785,6.369602712720734,85.63099233385616
