,var_ave,var_var,ave_ave,ave_var
1990年,0.18821299943428063,0.008954214892040813,12.121447488087037,73.97938803588944
1995年,0.1878851468287355,0.008958999251229754,11.25646077348175,86.6851495777468
2000年,0.1901527649836543,0.009382247727214705,12.206512103603396,84.40498058218007
2005年,0.18975802302195244,0.009193122530988493,11.6536049092682,86.12908683636442
2010年,0.18785477986906962,0.008926231267229849,12.347789244121076,84.18605879943783
