,var_ave,var_var,ave_ave,ave_var
1990年,0.18780564128021626,0.008920151206968933,17.569801689534966,60.93751358528843
1995年,0.18865159772043663,0.009089811041338497,16.436669972298134,56.54998301911672
2000年,0.1874457575260323,0.008875641411989,16.999028457977335,60.95637634451818
2005年,0.18745815976348557,0.008883054788743733,17.11623539599428,61.47203530786708
2010年,0.18846640200621334,0.009222564488885183,17.351383419462124,56.69954923091704
