,var_ave,var_var,ave_ave,ave_var
1990年,0.18998793320447419,0.00937369887295677,13.965224864846867,63.987559656482986
1995年,0.19025518312281725,0.009270904656219329,13.116010631335143,66.49332467107726
2000年,0.1888430176516652,0.009109105429761922,13.715373840893003,71.87837892260701
2005年,0.20312228405391267,0.01257967620084415,12.986781142179579,63.571837784602785
2010年,0.1890103383218455,0.00920039413604871,13.341867759365604,72.79256922525697
