,var_ave,var_var,ave_ave,ave_var
1990年,0.19158822159481662,0.009520581764134436,10.055219386023147,36.42028279282546
1995年,0.18976169088060613,0.009323821776339775,9.339972127784295,32.85978804971825
2000年,0.18968378198572255,0.009156076849279578,10.17901074593087,46.6289534366934
2005年,0.18921672812313076,0.009208172896512592,9.105034368861633,34.83178860002536
2010年,0.18941996433959085,0.009326953204843802,9.918471194846795,49.42537192527463
