Date,temp,vap_pressure,atm_pressure,humidity,temp_max,temp_min,weather_num
2000/1/1,9.6,7.4,1020.9,65,15.5,4.6,2
2000/1/2,12.1,8.8,1014.5,63,17.6,7.3,2
2000/1/3,10.3,7.1,1017.4,56,13.5,6.4,2.75
2000/1/4,8.9,7.4,1020.7,66,14.6,4.5,1
2000/1/5,10.9,8.9,1016.8,68,16.7,5,2
2000/1/6,13.9,12.4,1011.9,78,18.3,11.1,3
2000/1/7,7,5.3,1019.8,52,12.2,3.5,2.75
2000/1/8,7.2,6.5,1021.5,64,10,3.5,5
2000/1/9,7,7.9,1017.5,79,9.6,5.1,0
2000/1/10,9.1,8.4,1019.1,73,12.3,6,3.5
2000/1/11,8.5,6.3,1021.1,58,11.9,4.6,2
2000/1/12,8.2,9.4,1014,87,9.6,6.6,8
2000/1/13,10.5,10.2,1010.3,80,13.5,8.6,5
2000/1/14,8.4,7.3,1016.7,67,10.2,6.9,3
2000/1/15,8,7.4,1019.7,70,12.4,3.2,3.5
2000/1/16,9.9,8.7,1016.2,72,12.8,6.6,3
2000/1/17,10.5,8.4,1013.3,67,13.5,7.9,3.5
2000/1/18,9.7,8.6,1013.1,72,13.4,7.5,2.75
2000/1/19,6.3,6.4,1016.6,66,9.5,3.3,8
2000/1/20,2.8,3.9,1026.1,52,4.4,1.6,13.75
2000/1/21,2.7,3.8,1032.8,51,5.6,0.8,6.25
2000/1/22,5.4,5.6,1029,62,8.2,2.3,5
2000/1/23,10.4,11,1020.3,87,12.5,6.8,5
2000/1/24,9.3,10,1021.6,86,10.1,7.3,8.75
2000/1/25,7.2,6.7,1020.9,67,10,5.1,5
2000/1/26,3.3,3.8,1022.9,49,5.8,1.5,3
2000/1/27,2.8,4.9,1024.6,67,6,0.8,13
2000/1/28,3.9,5.5,1029.7,70,9.3,0.6,2
2000/1/29,6.2,6,1029.7,63,11.2,0.9,0
2000/1/30,6.8,6.2,1028.4,62,8.1,4.9,5
2000/1/31,3.2,3.8,1030.5,50,4.9,2.4,3.5
2000/2/1,3.7,5.1,1027.4,63,7,-0.1,6.25
2000/2/2,5.7,5.1,1026.2,56,9.4,2.8,2
2000/2/3,6.1,5.7,1023.5,61,8.5,3.2,5
2000/2/4,6.9,5.2,1025.5,52,10.2,4.1,2.75
2000/2/5,7.2,7.2,1022.2,70,12.7,2.1,2
2000/2/6,9.2,8.9,1014.8,76,10.9,8.2,3
2000/2/7,7.8,6.1,1012.4,58,10.1,6.3,3
2000/2/8,2.9,4.3,1011.1,56,6.4,-0.2,6.25
2000/2/9,3.9,4,1017.8,50,7.1,1.5,2
2000/2/10,5.4,5.5,1017.7,62,10.9,0.6,2.75
2000/2/11,7.8,5.6,1016.8,54,12.5,4.6,2.75
2000/2/12,7.9,6.2,1016.2,59,13.4,3.2,2
2000/2/13,8.6,6.5,1015,59,13.9,4.6,2
2000/2/14,9.5,6.3,1010.6,53,14.3,6.2,3.5
2000/2/15,3.6,3.6,1013.9,45,6.2,1.8,6.25
2000/2/16,3.6,3.6,1017.4,46,5.6,2.2,3.5
2000/2/17,4.8,4.1,1021.4,48,7.5,2.5,5.25
2000/2/18,6.4,3.7,1022.1,39,9.7,4.1,0
2000/2/19,4.4,6.5,1012.9,77,5.3,3.1,11
2000/2/20,8,7.2,1008.4,69,12.8,5.1,3.5
2000/2/21,6.2,4.5,1015.6,48,9,2.7,2
2000/2/22,5.1,4.9,1019,56,10.7,1.4,0.5
2000/2/23,6.2,5.4,1019.9,58,10.8,2.2,3
2000/2/24,6.4,4.5,1020.4,47,9.8,3.8,2.75
2000/2/25,5.6,4.7,1020.5,51,9.9,2.8,3.5
2000/2/26,5.8,5.6,1015.8,61,9.3,2.5,5
2000/2/27,6.4,4,1021.1,42,9.9,3.3,2.75
2000/2/28,6.7,5,1021.5,52,11.1,3.1,5
2000/2/29,5.5,4.9,1025.6,55,10.4,3,2.75
2000/3/1,6.4,4.9,1026,52,13.2,0.3,2
2000/3/2,9.2,6.7,1024,58,15.2,4.3,2
2000/3/3,11.7,6.2,1020.2,48,18.7,4.4,0
2000/3/4,12.3,12.7,1012.6,88,13.9,10.9,8
2000/3/5,12.3,10.7,1011.9,76,16.9,9.6,3.5
