Date,temp,vap_pressure,atm_pressure,humidity,temp_max,temp_min,weather_num
1990/1/1,5.6,6.2,1020.7,70,11.1,1.5,2
1990/1/2,6.7,6.1,1020.1,62,8.8,4.5,5
1990/1/3,5.2,4.3,1019.7,49,6.8,3.9,8
1990/1/4,5,4.3,1022.6,50,8.6,2.2,2
1990/1/5,4.9,5.7,1022.8,68,8.7,1.5,5
1990/1/6,7.5,6.1,1021.8,56,10.5,3.2,4
1990/1/7,5.5,5.6,1028.5,65,10.3,0.8,2
1990/1/8,7.5,6.6,1028.1,66,13.6,1.8,2.75
1990/1/9,11.4,11.1,1019.8,80,14.5,7.9,0.75
1990/1/10,12.6,11.5,1013,77,14.5,10.2,0
1990/1/11,10.4,8.3,1021.1,66,13.8,6.8,2.75
1990/1/12,9.4,8.5,1018.1,72,10.5,8.3,8
1990/1/13,5.4,4.7,1020.3,51,8.3,1.9,3.5
1990/1/14,4.5,5.4,1022.3,65,9,1.6,5
1990/1/15,3.4,5.5,1019.7,71,7.8,0.6,5
1990/1/16,4.9,6.7,1015.6,80,7.2,1.5,8
1990/1/17,5,5.8,1020,68,10.9,0.1,2
1990/1/18,10.6,8.9,1017.3,70,15.4,3.5,8.75
1990/1/19,8.5,8.1,1019.2,71,11.6,5.8,3
1990/1/20,4.1,4,1025.7,46,5.8,1.9,3
1990/1/21,3.8,4.8,1026.5,60,7.9,0.5,2
1990/1/22,4.2,5.2,1023.2,66,7.9,0.8,0
1990/1/23,0.8,3.8,1022.3,57,4.8,-0.5,13
1990/1/24,0.4,3.7,1022.3,56,3,-2.3,14
1990/1/25,0.2,3.5,1029.6,57,2.4,-1.7,13.5
1990/1/26,1.2,3.8,1032.1,59,4.4,-2.3,0
1990/1/27,3,4.8,1033.4,64,7.2,0.2,5.25
1990/1/28,4.9,5.8,1030,68,9.5,-0.3,2
1990/1/29,12.2,12.3,1019,86,16,7.3,0
1990/1/30,9.7,7.7,1020.4,63,13.1,8.1,3.5
1990/1/31,6.7,8.3,1016.2,86,8.1,5.9,5
1990/2/1,7.1,7.6,1017.7,75,9.4,5.2,8.75
1990/2/2,6.7,5.3,1026.6,56,12,1,2
1990/2/3,8.8,7.1,1022.5,64,11.4,6.1,8.75
1990/2/4,9.2,7.8,1020.5,67,12.5,6.7,5
1990/2/5,9.7,7,1026.6,58,13.1,7.7,2
1990/2/6,9.5,7.7,1026.9,65,12.7,6.5,3
1990/2/7,10.2,7.9,1025.2,66,15.4,5.1,0
1990/2/8,9.1,8.5,1022.3,72,10.5,7.6,8.75
1990/2/9,9.4,8.9,1026.8,73,14.1,4.8,2
1990/2/10,13.8,10,1020.7,63,18.1,6.4,5
1990/2/11,10.6,10,1016,74,15.2,7.4,0
1990/2/12,10.1,6.5,1020.5,52,12.1,6.9,2.75
1990/2/13,8.4,6.6,1023.3,61,12.9,3.8,2
1990/2/14,7.5,8.8,1019.2,85,9.3,5.8,8.75
1990/2/15,10.5,9,1018.9,71,14.3,7.2,2.75
1990/2/16,9.6,7.9,1022.2,65,12.5,7.3,0
1990/2/17,9.6,7.1,1026.2,60,16.3,3,2
1990/2/18,12.7,7.9,1023.4,55,15.5,8.5,3
1990/2/19,13.8,13.6,1014.7,85,16.4,11.9,8
1990/2/20,11.2,8.8,1019.9,65,14.7,7.5,2.75
1990/2/21,11.4,8.3,1021.5,64,16.9,5.7,3
1990/2/22,13.9,11.9,1016.1,75,17.7,10.8,0.75
1990/2/23,13.1,14.2,1012.6,93,15.6,11.4,8
1990/2/24,10.6,10.3,1016.7,81,11.5,10.1,8
1990/2/25,10.1,9.9,1015,80,11.5,8.5,8.75
1990/2/26,10.2,10.6,1017.6,85,13,8.9,8
1990/2/27,9.8,8.4,1021.8,70,13.2,7.6,3.5
1990/2/28,9,5.9,1023.8,50,11.5,7.1,3
1990/3/1,8.7,10,1016.8,89,10.2,7,8
1990/3/2,10.3,10.4,1015.9,82,12.4,9.3,8
1990/3/3,9.6,8.8,1014.9,73,12.8,7.9,0
1990/3/4,9.7,7.9,1011.1,65,14.1,5.7,2.75
1990/3/5,8.4,8,1008.6,72,12.7,5.3,8.5
1990/3/6,9.1,6.2,1011.5,55,12.5,4.6,2
1990/3/7,8.3,6.4,1014.1,56,11.6,4.6,3
1990/3/8,7.8,7.1,1022.8,67,12.7,3.7,2
1990/3/9,9.4,7.6,1025.1,66,15.8,3.7,2
1990/3/10,11.6,8.4,1026.2,62,18,6.1,2
1990/3/11,13.3,10.4,1015.7,68,17.3,7.7,5
1990/3/12,9.4,8.8,1013.8,72,15.6,5.5,8.75
1990/3/13,9.5,7.8,1022.4,67,15.6,4.9,2.75
1990/3/14,12.4,10.6,1019.1,75,15.9,7,5
1990/3/15,13,10.1,1018.8,66,15.4,9.7,2
1990/3/16,10.4,8.2,1023.3,64,12.9,7.3,3.5
1990/3/17,10.8,7,1021.6,57,16.1,4.3,2
1990/3/18,9.8,5.9,1020.4,47,12.5,7.2,4
1990/3/19,10.1,7.4,1022.3,62,16,4.3,1
1990/3/20,12.5,8.9,1019.5,62,18.5,6.6,1
1990/3/21,13.4,10.8,1020.2,70,19,8.5,1
1990/3/22,14.7,11.3,1021.6,68,20.7,8.8,2.75
1990/3/23,17.8,12.1,1017.7,60,22.5,12.2,5
1990/3/24,14.2,15.1,1012.5,89,18.9,11.1,8
1990/3/25,10.4,7.4,1018.3,57,13.5,7.7,0
