Date,temp,vap_pressure,atm_pressure,humidity,temp_max,temp_min,weather_num
2005/1/1,-4,3.7,937.1,80,1.6,-8.5,0
2005/1/2,-7.3,2.8,946.6,78,-0.7,-14.1,1
2005/1/3,2.9,3.9,945.9,52,7.3,-7.9,0
2005/1/4,5.2,5.3,937.1,59,9.9,-1,3
2005/1/5,-2,3.1,948.4,59,3.5,-5.7,1
2005/1/6,1.9,4.9,947.6,69,7.8,-6.3,3
2005/1/7,4.7,5.1,939.2,61,9.1,-0.7,3
2005/1/8,-1.1,3.5,943.4,64,3.6,-4.4,2
2005/1/9,-1.1,3.3,939.8,58,3.6,-6.2,6.25
2005/1/10,-2.6,3,940.8,61,3.8,-8.8,0
2005/1/11,0.1,3.8,937.1,61,3.5,-1.7,6.25
2005/1/12,-1.7,2.9,936.5,53,0.9,-6.6,3
2005/1/13,-2.2,2.8,942.9,57,6.1,-8.7,1
2005/1/14,-0.9,3.7,945.9,66,6.5,-7.3,0
2005/1/15,0,5.4,941.5,89,1.7,-1,13
2005/1/16,0.9,6,929.5,92,2.3,0,0
2005/1/17,0.7,5.1,936,79,5.1,-3.6,2.75
2005/1/18,-1.8,3.9,944.6,74,4.7,-7.5,1
2005/1/19,1.5,4.2,942,64,6.8,-4.6,2
2005/1/20,0.8,3.8,939,59,3.7,-1.5,6.25
2005/1/21,-1.6,3.3,945.1,62,2.6,-5.8,5.25
2005/1/22,-3.3,3,950.3,64,3.4,-8.4,1
2005/1/23,-3.7,3.3,948.9,71,-0.1,-6.8,3
2005/1/24,0.4,3.6,941.7,61,8.7,-8.9,0
2005/1/25,1.5,4.4,938.1,65,5.3,-0.3,3
2005/1/26,-0.1,4.1,938.1,69,4.2,-4.1,0
2005/1/27,-0.9,3.1,940.9,55,5.8,-5.6,0
2005/1/28,0.2,3.7,941.1,61,7.8,-4.6,2
2005/1/29,3.6,5.2,935.1,66,10.2,-5.7,2
2005/1/30,0.3,3.4,931.7,55,5.8,-3.8,2
2005/1/31,-1.5,3.3,927.3,61,3,-6,0
2005/2/1,-3,2.9,920.3,59,0.5,-5,3
2005/2/2,-2.7,3.2,930.5,65,0.4,-5.1,6.25
2005/2/3,-2.3,3.2,939.1,63,3.8,-5.6,2.75
2005/2/4,-2.4,3.6,940.5,70,4.7,-8.8,2
2005/2/5,0.3,3.6,939.4,60,6.9,-3.3,2
2005/2/6,-1.9,3,947.7,56,4.9,-7.6,0
2005/2/7,-1.1,3.5,951.9,63,4.1,-5.9,3.5
2005/2/8,0.6,5.3,948.7,82,2.2,-1.1,0.75
2005/2/9,4.9,5.1,947.6,63,13,-1.4,2.75
2005/2/10,3.2,5.5,941.6,69,8.6,-2.5,0
2005/2/11,-1.5,3.1,948.1,58,4,-4.9,2
2005/2/12,-2.4,3.1,950.5,62,3.3,-6.9,3
2005/2/13,-1,3.2,947.9,60,7.1,-7.3,0
2005/2/14,-0.4,3.6,952.8,61,5.1,-2.9,0
2005/2/15,0.7,3.9,951.9,62,10.2,-6.2,0
2005/2/16,1.3,6.1,942.4,90,3.2,0.1,2
2005/2/17,2.6,5.5,945,76,6.7,0.1,3
2005/2/18,1.8,4.6,950.5,67,6.5,-0.7,0
2005/2/19,0,5.6,942.2,92,1.1,-1,13
2005/2/20,0.8,5.3,937.1,82,4.8,-3.4,3
2005/2/21,-1.3,2.5,942.3,47,3.8,-5.7,2
2005/2/22,0,2.5,945,42,5.3,-5.3,1
2005/2/23,4.5,4,938.1,47,9.4,0.7,3
2005/2/24,0.5,4.5,939.7,72,3.2,-2.1,3.25
2005/2/25,3.2,4.6,934.7,64,11.2,-0.1,0.5
2005/2/26,-1.6,2.8,940.8,51,2.6,-4.9,3.5
2005/2/27,-2.4,2.8,945.9,56,4.6,-7.7,1
2005/2/28,-0.5,3.2,944.1,58,8.7,-7.9,0
2005/3/1,-1.4,3.1,947.3,57,3.5,-5.3,2
2005/3/2,-1.8,3.3,948.5,63,6.3,-7.8,3.5
2005/3/3,-0.1,3.9,949.9,66,5,-3.5,0
2005/3/4,0,5.4,941.4,88,2.8,-1.8,13
2005/3/5,-0.1,4.5,944.8,75,4.2,-3,3
2005/3/6,-1,3.3,946.7,61,6.2,-6.2,0.5
2005/3/7,1.3,3.4,947.9,53,12.6,-6.7,1
2005/3/8,8.4,3.9,946,37,15.1,0.4,1
2005/3/9,7.8,4.7,946.2,47,15.1,-0.7,1
2005/3/10,8.5,5.6,944.9,55,18.7,-2,0.75
2005/3/11,11.4,9,933.9,67,14.4,5.7,5
2005/3/12,3.8,4.4,929.2,55,9.2,-2.4,3
2005/3/13,-1.1,2.6,935.1,48,4.1,-4,0.5
2005/3/14,-0.1,2.4,942.6,41,5.1,-4.7,3.5
2005/3/15,2.4,3.7,950.9,51,8.8,-4.9,0.5
2005/3/16,7.1,5.4,950.2,57,15.8,0.9,2
2005/3/17,7.8,8.1,939.6,74,13.2,0.2,8.75
2005/3/18,4.8,5.4,936.2,62,10.3,-1.6,3
2005/3/19,2.1,3.1,948.9,47,10.1,-4.2,2
2005/3/20,3.3,3.9,944.6,55,13.6,-4.2,0
2005/3/21,5.2,4.2,946.8,51,11.8,-1.1,0
2005/3/22,8.4,7,941.1,63,12.4,6.3,0
2005/3/23,5.5,8.1,934.5,89,12,1,8
2005/3/24,4.7,5.5,931,68,12.4,0.6,0.75
2005/3/25,-0.2,3.8,934.6,63,2.8,-2.4,6.25
2005/3/26,3.3,3.6,943.3,48,8.8,-1.1,0
2005/3/27,8,4.1,946.8,43,18.2,-2.5,0
2005/3/28,7.2,8.4,937.8,82,9.7,4.9,8
2005/3/29,5.9,5.4,931.2,58,10.6,0.3,4
2005/3/30,3.3,3.4,934.6,46,9.9,-2,2
2005/3/31,4.3,4.2,939.9,51,11.4,-1.1,2.75
2005/4/1,4.4,3.6,947.2,46,12.8,-2,1
2005/4/2,7.3,5.2,946.6,54,17.2,-2.1,0
2005/4/3,9.5,7.5,937.6,64,14.7,4.4,3.5
2005/4/4,2.2,5.1,940.7,73,6.1,-0.8,3
2005/4/5,8.1,5,944.3,52,20.4,-2.7,2
2005/4/6,15.3,4.8,944.5,35,26.7,3,0
2005/4/7,16.2,8.7,940.8,46,19.5,11.9,2
2005/4/8,12.6,7.2,941.4,50,18.5,3.9,1
2005/4/9,10.1,5.6,947.4,51,21.9,0.9,1
2005/4/10,14.6,9.9,942.4,59,22,3.3,0
2005/4/11,10.3,9.2,941.1,74,17.7,7,3
2005/4/12,7.6,9,939.4,86,9.8,6.6,0
2005/4/13,6.3,7.5,937.9,79,11.1,1.5,5
2005/4/14,8.8,5.7,945.4,57,20.8,-0.6,1
2005/4/15,11.9,6.1,946.2,50,21.9,2.3,2
2005/4/16,10.8,7,946.2,58,20.8,5.4,2
2005/4/17,12.5,4.6,948.7,40,22.5,2.5,1
2005/4/18,11.6,7.1,953.2,54,21.2,5.1,3.5
2005/4/19,14.7,6.6,953.8,44,23,5.8,0
2005/4/20,12.1,8.9,945,64,15.4,9.6,8.75
2005/4/21,11.4,7.9,935.2,61,17.5,7.7,3.5
2005/4/22,8.7,6.2,936.8,57,14.5,4.4,2
2005/4/23,9,4.7,944.1,45,17,1.8,0
2005/4/24,11.1,6,948,50,20.7,2.3,2.75
2005/4/25,15.5,7.2,944.1,42,22.7,10.3,0
2005/4/26,11.9,8.5,938.3,61,15.1,5.7,3
2005/4/27,13.6,5.4,939.8,41,24.7,1.8,1
2005/4/28,21.1,7.2,936.5,29,28.3,13.9,1
2005/4/29,20.7,9.8,935.8,43,28.5,10.5,4
2005/4/30,17.4,9,940.6,51,27.4,8.2,2
2005/5/1,17.1,11.1,938.3,61,25.1,11.6,2
2005/5/2,13.9,8.8,937.1,57,20.1,7.1,0.5
2005/5/3,14.6,6.1,941.9,40,24.7,3.9,1
2005/5/4,18.2,7.7,939.9,42,27.9,9.6,1
2005/5/5,17.6,8.4,939.4,47,28.2,9.1,0
2005/5/6,14.6,11.4,936.1,69,19.6,9.7,0
2005/5/7,13.8,11,933.1,73,25.1,9,3
2005/5/8,16.5,10.4,934.9,59,27.5,9.4,0
2005/5/9,16.3,8.5,930.3,49,25.4,10.5,0.75
2005/5/10,11.6,5.4,937.6,42,19.5,5.5,2
2005/5/11,12.3,6.4,942.3,52,22.9,3,0
2005/5/12,11.4,9.4,937.7,71,17.4,6.2,8
2005/5/13,11.6,8.8,939.7,66,16.7,6.9,2.75
2005/5/14,13.8,7.7,943.4,53,22.4,5.4,1
2005/5/15,12.1,8.9,942.6,63,19.3,5,8.75
2005/5/16,10.1,6.6,946.5,57,17.7,3,2
2005/5/17,15.2,8.7,946.9,55,26.5,4.4,1
2005/5/18,15.9,9.8,939.9,55,20,12.3,2
2005/5/19,18.6,10.7,938.1,51,24.7,10.1,0
2005/5/20,15,7.7,942.1,50,23.8,6.7,0
2005/5/21,17.7,8.1,941.3,44,27.1,7.9,0.5
2005/5/22,15.4,11.1,937.6,64,19.8,12.4,0
2005/5/23,15.4,11.6,933.9,68,23.1,10.9,3
2005/5/24,14.8,8.9,937.3,56,23,9.3,2
2005/5/25,15,8,943.4,50,21.7,10.6,2
2005/5/26,16.9,9.2,944.4,52,25.4,7.8,0.5
2005/5/27,18.6,10.3,943.9,51,27.8,12.1,2
2005/5/28,17.8,11.4,946.2,58,26.1,10,0.5
2005/5/29,18.3,11,948.6,54,24.7,13.8,3
2005/5/30,16.2,11.7,944.1,64,20.5,12.5,3
2005/5/31,16.8,12.6,936.3,69,24.7,11.9,3
2005/6/1,19.5,10.3,939.5,51,28.9,11.5,0
2005/6/2,16.7,10.8,939.2,57,21.3,13.7,5
2005/6/3,20.4,14.5,934.4,63,30.4,13,0
2005/6/4,19.6,13.8,934.9,63,27.8,14.5,0
2005/6/5,18.3,12.5,938.9,63,26.8,12.3,2
2005/6/6,20.5,11.7,944.2,54,30.2,11.3,1
2005/6/7,21.4,14.1,947,58,29,15,0
2005/6/8,21.7,15,946.4,59,27.3,18,3
2005/6/9,22.6,13.9,942,54,31.3,15.4,2
2005/6/10,22,16.5,936,63,28,18.2,2
2005/6/11,20.9,18.1,930,74,24.3,18.5,0
2005/6/12,21.7,15.7,932.3,63,31.2,14.9,0.5
2005/6/13,20.9,14.3,937.5,60,29.1,15.5,2.75
2005/6/14,22.3,15.5,940.7,59,31.6,15.1,0
2005/6/15,19.5,15.4,939.7,68,24.2,17,0.75
2005/6/16,17.9,15.9,939.7,78,20.3,16.4,5
2005/6/17,21.4,15.8,938.5,65,28.5,15.8,0
2005/6/18,22.5,15.8,937.2,61,31.1,17,2.75
2005/6/19,22.4,17,936.2,65,29.7,17.8,3
2005/6/20,23,17.4,935.9,64,29.8,18.1,2
2005/6/21,24.4,16,938.3,55,33,16.6,0.5
2005/6/22,22.3,18.8,936.4,71,27.7,17.8,5
2005/6/23,22.9,18.5,937.2,68,28,19,5
2005/6/24,24.3,17.2,937.9,59,31.5,18,0
2005/6/25,25.9,17.1,939.4,55,35.9,17.9,2
2005/6/26,26.4,19.4,940.3,58,35,20.8,0
2005/6/27,26.5,18.7,937,55,30.1,20.9,5
2005/6/28,25.8,20.9,936.5,65,30.6,20.2,5
2005/6/29,22.8,21.2,940.4,77,28.4,18.9,5
2005/6/30,23.8,22.3,940.6,77,30.6,19.4,3
2005/7/1,20.6,21.2,938.3,88,22.9,19.4,9.75
2005/7/2,22.7,19.2,936.1,72,29,18.9,0
2005/7/3,21.9,19.7,936.4,76,27.7,18.1,3
2005/7/4,18.5,19.4,931,91,20.3,17.6,9
2005/7/5,22,20.6,931.2,79,29,18.4,3
2005/7/6,22.1,19.7,932.9,75,28.2,17.8,3
2005/7/7,20.9,18.8,937.6,78,28.8,17.1,2
2005/7/8,22,18.8,940.6,72,29.2,17,2.75
2005/7/9,21,19.2,940.5,79,26.8,17.4,0
2005/7/10,24.3,18.9,936,65,29.4,17.9,5
2005/7/11,24.7,19.6,937.2,64,29.6,20,3
2005/7/12,24.4,21,935.8,70,30.9,19.8,5
2005/7/13,22.9,20,942.8,72,28.6,18.9,3.5
2005/7/14,24,22.2,945.6,76,31.4,19.4,0
2005/7/15,25,21.9,948.5,71,31.6,20.7,3.5
2005/7/16,23.5,23.2,948.3,80,27.8,20.9,5
2005/7/17,25,20.1,946.2,66,32.2,19.7,0
2005/7/18,25.9,20.9,943.2,65,34.7,19.5,2
2005/7/19,23.3,18.5,939.9,66,28.7,18.8,3
2005/7/20,21.4,17.3,939.2,69,28.6,16.6,3
2005/7/21,24.6,20,938.8,67,32.3,17.5,0
2005/7/22,25.3,21.5,939.3,68,32.2,19.3,0.5
2005/7/23,24,21,939.4,71,29.3,21.4,0
2005/7/24,24,21.2,939.8,72,30.4,20,3
2005/7/25,25.5,22.1,938.3,70,32,21,2.75
2005/7/26,21.8,22.8,927.8,88,24.1,20.5,8
2005/7/27,23.9,20.1,933.2,70,30.7,20.1,2
2005/7/28,24.6,19.6,938.7,65,32.4,18,2
2005/7/29,26.8,19.9,938.7,59,33.1,20,2.75
2005/7/30,26.8,20.6,939.9,61,33.2,21.8,2
2005/7/31,23.7,21.2,941.3,73,30.1,19.6,2
2005/8/1,25.6,20.8,940.8,65,32,19.9,3.5
2005/8/2,26.8,22.8,941.1,66,33.8,21,2
2005/8/3,27.6,23.4,942.1,65,32.9,22.5,3.5
2005/8/4,26.3,25.2,944.1,75,34.4,22.9,0
2005/8/5,27.4,24.3,944.1,68,35.2,21.8,0
2005/8/6,25.2,24,943.5,76,33.6,20.5,0
2005/8/7,24.3,23,943.8,78,32.4,19.9,0
2005/8/8,24.7,22.1,943.8,73,32.2,19.7,2
2005/8/9,26.2,22.2,942.8,66,32.3,21,0
2005/8/10,25.5,22.8,940.3,71,31.7,21.8,0
2005/8/11,24.2,21.6,942.5,72,28.8,20.3,5
2005/8/12,22.8,23.5,942.4,85,26.6,21.3,8.75
2005/8/13,24.5,22.9,941.8,76,30.2,20.9,3.5
2005/8/14,24.3,23,938.7,77,31.7,20.6,2
2005/8/15,24.9,22.7,933.1,73,30.3,20.9,2
2005/8/16,25.1,22.6,936.2,72,30.6,21.5,0.5
2005/8/17,24.9,23.7,940.7,76,32.5,22,2
2005/8/18,25.8,21.5,942.9,66,31.2,20.8,3.5
2005/8/19,26.3,20.9,942.3,62,31.8,22.4,2
2005/8/20,25.9,20.2,941.5,62,32,20.4,2
2005/8/21,24.3,20.2,942.2,66,28.2,22.7,3
2005/8/22,24.6,21,941.3,68,29.3,20.5,3
2005/8/23,21.7,21.7,942.3,84,25.6,19.7,5
2005/8/24,22.7,22.1,944.2,80,28.1,19.3,5
2005/8/25,23.5,21.1,942,73,26.9,21,5
2005/8/26,25.3,23,939.3,72,30.9,21,3.5
2005/8/27,24,21.3,941.1,72,30.5,21,3.5
2005/8/28,22.4,18.6,941.4,69,28.6,18.7,3.5
2005/8/29,22.1,16.3,943.1,64,29.3,16.2,2
2005/8/30,21,15.8,943.7,67,28.7,15.8,2
2005/8/31,20.3,17.7,946.2,76,27.5,16.1,3
2005/9/1,23.5,19.5,947.4,70,31.7,15.7,2
2005/9/2,24.8,21.8,946.6,71,32.5,18.9,3
2005/9/3,24.7,22,945.1,72,32.1,19.9,0
2005/9/4,23.1,21.4,945.1,77,30.3,20.2,5
2005/9/5,20,21.3,946.4,91,21.2,18.9,8
2005/9/6,22.6,21.4,943.6,79,25.7,19.6,5
2005/9/7,24.7,21.4,934.6,69,27.4,23,8.75
2005/9/8,24,19,943,64,29.6,19.3,1
2005/9/9,23.5,20.2,948,71,29.7,19.1,2.75
2005/9/10,24.8,20.5,948.4,68,31.4,19.5,0
2005/9/11,20.8,20.9,949.9,85,25.6,18,0
2005/9/12,22.7,20.3,949.2,75,31,16.9,2.75
2005/9/13,23.8,21.1,946.9,73,31,17.7,0.5
2005/9/14,24.9,19.9,940.8,64,30.5,19.7,2.75
2005/9/15,19.7,15.2,945.5,67,25.5,15.3,0
2005/9/16,19.8,16,950.5,70,26.6,14.6,3.5
2005/9/17,21.7,16,952.1,64,29.4,15,0
2005/9/18,23.1,18.5,951.1,67,31,16.8,2
2005/9/19,23.1,19.8,947.4,71,30.5,18.3,0
2005/9/20,21.6,18.3,943.7,71,27.1,19.4,3
2005/9/21,20.8,16.4,944.7,67,26.1,17.7,3.5
2005/9/22,21,17,946,69,24,17.8,3
2005/9/23,22.5,18.4,945,69,29.6,16.3,0.75
2005/9/24,20.4,18.8,943.1,79,24.9,18,5
2005/9/25,19.3,17.1,940.3,77,22.6,17.4,3
2005/9/26,19.6,14.4,945.9,64,25.6,16.3,2.75
2005/9/27,18.4,13.8,949.5,67,24.9,15,3
2005/9/28,17.3,13.7,949,70,21,15.6,3
2005/9/29,17.8,12.1,950.4,62,24.6,14.2,2.75
2005/9/30,16.8,12.4,952.3,66,24.2,11.3,3
2005/10/1,20.8,14,948,57,25.9,13.7,3.5
2005/10/2,23.2,18,942.5,65,29.6,18.7,2
2005/10/3,18.2,13.5,946.9,66,24.1,14.2,2
2005/10/4,17.7,16,945.2,79,21.2,14.7,8.75
2005/10/5,15.4,15.6,947.4,89,16.5,14.5,8.75
2005/10/6,16.4,14.5,948.6,79,20.7,14,0.5
2005/10/7,18.7,14.3,947.7,68,26.9,13.1,2
2005/10/8,19.9,17.6,943,76,26.4,14.7,5
2005/10/9,16.3,14,949.8,76,20.4,14.3,3
2005/10/10,15.3,14.2,951.8,82,17.9,14.3,3
2005/10/11,15.8,15.1,950.7,84,18.5,14.1,3
2005/10/12,17,13.1,950,71,23.9,11.9,2.75
2005/10/13,15.6,10.6,950.4,63,24.6,10.1,1
2005/10/14,17.2,13.9,946.6,72,24,11.2,3.5
2005/10/15,16.9,16.6,941.7,86,21.7,15,8.75
2005/10/16,16.4,14.2,943.3,77,20.9,12.8,3
2005/10/17,16,14.2,947.1,78,19.6,12.2,3
2005/10/18,15.7,12.3,949.4,70,18.7,13.4,3
