Date,temp,vap_pressure,atm_pressure,humidity,temp_max,temp_min,weather_num
1990/1/1,-1.6,3.4,942.1,63,3.6,-6.1,3.5
1990/1/2,0.8,4.4,943.4,69,4.5,-2.9,0.5
1990/1/3,-0.5,4.4,939.6,73,3.4,-3.6,0.75
1990/1/4,-2.4,3,943.3,60,4.5,-7.1,1
1990/1/5,-1.1,3.1,947.3,58,5.9,-9.5,1
1990/1/6,3,4.8,942.2,62,6.7,-0.4,3
1990/1/7,-1.3,3.4,950.1,60,4.7,-5.5,1
1990/1/8,-2.4,3.1,957.8,60,4.6,-7.7,1
1990/1/9,3.5,3.7,953.6,57,13.2,-5.7,2
1990/1/10,8.5,7.6,940.8,70,13.2,2.8,8
1990/1/11,3.3,4.9,946.4,61,7.7,-0.1,0.75
1990/1/12,4.8,5.5,944.2,70,11.5,-1.8,3
1990/1/13,-1.1,4.4,940.3,75,7.4,-5.9,3
1990/1/14,-2,3.3,944.7,63,4.4,-8.1,0
1990/1/15,-0.7,4.1,945.2,72,3.2,-3.4,0.5
1990/1/16,-2.5,4.5,940.5,86,-0.1,-4.5,13
1990/1/17,-3.3,3.8,945.4,77,2.6,-8.1,2
1990/1/18,4.2,4.9,945.3,65,7.2,-7.2,2
1990/1/19,2.3,6.5,942.2,88,7.3,0,13
1990/1/20,-2.5,4,947.2,73,0.4,-6.6,0.5
1990/1/21,-0.6,3.1,948.8,56,6,-7.2,1
1990/1/22,0.2,3.6,943.6,61,6.3,-7.5,0.5
1990/1/23,-2.6,4.3,939.9,85,0.9,-4.6,13
1990/1/24,-2.4,2.8,937.1,54,1.4,-4.4,6.25
1990/1/25,-4.2,3,945.6,67,1.1,-6.8,13.75
1990/1/26,-5.5,2.7,952,69,0.4,-8.8,2
1990/1/27,-6,2.7,954.5,69,1.3,-11.2,2
1990/1/28,-4.7,2.9,959.1,70,2.2,-11.1,2
1990/1/29,3.2,6.1,947.8,80,9.1,-5.4,0
1990/1/30,-0.1,4.7,946.9,76,2.4,-2.6,3
1990/1/31,-2.3,4.5,948.8,86,-0.9,-3.5,13
1990/2/1,-1.7,4.9,946.3,92,0.3,-2.9,14
1990/2/2,-1.6,4,954.5,78,2.4,-4.6,5.25
1990/2/3,3,5.2,950.4,68,7.2,0.4,3.25
1990/2/4,1.8,5.8,949,83,4.6,0.1,3
1990/2/5,1.4,5.3,953.1,78,5.9,-2.1,0.5
1990/2/6,0.4,4.7,956,75,7.3,-3.5,0
1990/2/7,1.7,5.1,953,74,9,-3.5,0.75
1990/2/8,1.3,4.6,951.5,68,5.3,-1.6,3
1990/2/9,-0.3,4,955.1,67,4.3,-3.6,0
1990/2/10,3.6,4.7,955.3,66,10.7,-6.4,0
1990/2/11,8.6,10.6,940.5,91,12.4,3.5,0.75
1990/2/12,4.3,5.5,941,67,10.4,-0.9,2
1990/2/13,1.1,4.4,949.6,68,6.5,-1.5,0.75
1990/2/14,1.1,4.8,951.9,73,4.6,-1.3,3.25
