Date,temp,vap_pressure,atm_pressure,humidity,temp_max,temp_min,weather_num
1990/1/1,15.5,12,1012.6,67,17.4,14.2,雨一時曇
1990/1/2,16.7,16.2,1009,87,19.1,14.9,雨時々曇
1990/1/3,15.1,10.8,1014.8,62,16.9,13.5,雨一時曇後晴
1990/1/4,13.9,9.5,1017,60,16.4,12.7,曇時々雨一時晴
1990/1/5,15.4,11.1,1017.1,64,19.2,11.7,晴一時曇
1990/1/6,16.1,13,1017.7,71,17.6,13.4,曇後雨
1990/1/7,15.9,10.8,1020.2,60,18.9,12.1,晴
1990/1/8,17.5,14,1018.4,70,19.1,14.2,雨
1990/1/9,20.3,17.7,1013.1,76,22.3,18.4,雨一時曇
1990/1/10,18.7,17.7,1010.4,80,21,16.9,雨後曇
1990/1/11,17.7,13.3,1013.9,66,20.7,15,晴
1990/1/12,17.9,14.3,1013.9,69,20.9,14.4,晴時々曇一時雨
1990/1/13,16.2,11.3,1014.9,61,18,14.4,曇一時雨
1990/1/14,16.5,12,1014.9,65,19,13.9,雨時々晴一時曇
1990/1/15,19.4,16.4,1007.1,73,21.9,17.4,晴後曇時々雨
1990/1/16,15.8,12.1,1008.4,65,20.2,14.2,雨時々曇
1990/1/17,15.2,8.9,1013.1,52,17.9,12.5,曇時々晴
1990/1/18,17.8,12.7,1012.6,64,22.5,12.2,晴
1990/1/19,17.9,15.8,1012.6,77,22.7,13.9,晴時々曇
1990/1/20,14.4,12.5,1016.2,76,15.9,13.8,曇時々雨
1990/1/21,15.3,11.2,1016.3,65,16.8,14.1,曇一時雨
1990/1/22,15.2,15,1013.1,85,17.6,13.2,雨
1990/1/23,12.4,11.1,1013.6,76,13.6,11,雨
1990/1/24,12.7,6.9,1018.3,47,14.2,11.3,晴時々曇
1990/1/25,13.9,8.5,1020.6,55,16.5,11.2,晴時々曇
1990/1/26,16.6,11.4,1020.2,62,19.6,13.4,晴一時曇
1990/1/27,17.5,15.7,1018.5,79,19.9,15.9,雨一時曇
1990/1/28,19.4,16,1017.5,71,20.7,18,曇時々雨
1990/1/29,20.3,20.1,1015.5,83,22.2,18.1,雨一時曇
1990/1/30,19,20.3,1013,91,20.8,18.2,雨
1990/1/31,16.2,16.8,1011.4,90,18.7,13.2,雨
1990/2/1,13.4,10.8,1016.4,69,14.4,12.5,雨一時曇
1990/2/2,14.5,9.4,1019.4,57,18,11.8,晴一時曇
1990/2/3,17.8,14.6,1015.8,74,22.2,12,晴一時薄曇
1990/2/4,16.9,16.8,1014,87,18.7,16,雨
1990/2/5,16.7,12.9,1018.9,68,18.5,15.4,曇一時雨
1990/2/6,17.6,14.7,1020.9,74,21.9,14,晴時々曇
1990/2/7,18,15.5,1019.8,76,21.8,14.8,晴時々曇
1990/2/8,19.1,17.1,1016.8,76,23.9,15.6,曇時々晴一時雨
1990/2/9,18,14.3,1019.6,69,19.8,15.6,曇一時晴
1990/2/10,20.4,19.7,1018.3,83,23.5,17,曇一時晴
1990/2/11,19.7,19.9,1014.9,86,24.1,16.7,曇時々晴一時雨
1990/2/12,17.2,13.7,1016.6,70,19.2,15.9,曇時々晴
1990/2/13,18.4,14.6,1015.2,70,21,15.1,曇一時晴
1990/2/14,20,20,1010.9,84,21.2,18.7,大雨
1990/2/15,19.6,17,1011.6,74,22.7,16.3,晴時々曇
1990/2/16,19.9,18.5,1011.9,80,23.6,17.6,晴後曇一時雨
1990/2/17,19.1,16,1014.9,73,19.9,18,曇一時雨
1990/2/18,20.4,18.4,1014.4,77,23.2,19,晴一時曇後雨
1990/2/19,20.6,21.6,1012.2,89,23.3,18.3,雨時々曇
1990/2/20,19.6,16.9,1014.1,75,22.6,17.6,曇後晴
1990/2/21,21.3,22.4,1012,90,23.1,19.4,雨時々曇
1990/2/22,22.6,23.5,1010,87,26.1,21,曇時々雨一時晴
1990/2/23,21.5,23.7,1009.2,93,23.8,19,雨時々曇
1990/2/24,19.2,17.7,1009.7,79,21.3,18.4,曇時々雨
1990/2/25,16.4,16.2,1010.2,86,18.6,14.7,雨
1990/2/26,15.7,15,1011.8,85,16.6,13.9,雨
1990/2/27,17.6,14.8,1014.3,75,19.4,15.9,曇時々雨
1990/2/28,17.1,17.4,1010.1,89,18.1,16.3,大雨
1990/3/1,19.9,19.8,1004.9,88,23.6,17.2,雨時々曇一時晴
1990/3/2,19.2,16.6,1008.4,75,21.7,17.6,曇時々雨一時晴
1990/3/3,17.2,15.4,1008,79,18.9,15.6,曇時々雨
1990/3/4,15.7,15.9,1005.9,89,17.3,14.6,雨一時曇
1990/3/5,14.8,11.1,1006.7,65,15.8,13.9,雨時々曇
1990/3/6,14.8,8,1011.6,47,17.2,13.8,曇時々晴
1990/3/7,15.5,8.2,1015.2,46,17.7,12.8,晴
1990/3/8,15.2,8.8,1018.6,51,17.3,13.9,晴
1990/3/9,16.1,11.2,1020.8,62,20,11.3,晴
1990/3/10,18,11.8,1020,57,21.7,14.6,晴
1990/3/11,19.8,14.1,1014.7,62,23.6,14.5,晴一時曇
1990/3/12,17.8,14.1,1013.1,66,21,14.7,曇後晴時々雨
1990/3/13,17.2,10.8,1017,55,20.1,13.9,晴一時曇
1990/3/14,20.2,14.7,1016.6,62,23.7,16.6,晴
1990/3/15,20.2,17.8,1016.4,76,24.1,17.6,曇時々雨
1990/3/16,18.6,13.4,1017.7,63,20.8,16.7,晴時々曇
1990/3/17,19.1,14.7,1015.8,66,21.4,17.3,曇時々晴
