Date,temp,vap_pressure,atm_pressure,humidity,temp_max,temp_min,weather_num
2000/1/2,21.1,15.3,1010.6,61,23.5,19.5,2.75
2000/1/3,20.1,16.3,1008.4,69,21.3,18.1,4
2000/1/4,19.3,14,1011.4,63,21.9,17.3,2
2000/1/5,19.4,13.5,1012.9,60,22.3,16.6,2
2000/1/6,20.7,17.6,1009.7,73,23.9,17,3
2000/1/7,20.6,18.7,1008.6,78,23.1,17.1,2.75
2000/1/8,18.8,14.7,1012,68,20.2,17,5
2000/1/9,19.4,15.5,1012,69,22.2,16.6,3.5
2000/1/10,21.8,21.7,1008.5,83,24.7,19.5,5
2000/1/11,20.2,16.8,1011.5,71,21.9,18.8,2.75
2000/1/12,19.4,14.9,1011.4,66,22.2,18,2.75
2000/1/13,20.2,18.9,1007.2,80,22.6,18.3,8
2000/1/14,19.7,17,1007.6,74,20.9,17.8,3.5
2000/1/15,18.5,15.1,1010.4,71,20.9,17,3.5
2000/1/16,17.8,17.8,1009.5,87,19,15.7,8.75
2000/1/17,20.2,19.3,1006.6,82,23.1,18.2,3
2000/1/18,17.7,14.6,1008.9,72,19.1,16.1,5
2000/1/19,15.8,10.8,1010.5,60,16.4,15.1,5
2000/1/20,15.1,9.4,1014,55,16.7,13.3,3.5
2000/1/21,14.2,8.1,1020.6,50,16.2,13,3.5
2000/1/22,14.4,8.7,1024.7,54,17.6,12.7,3.5
2000/1/23,16.4,10.9,1021.3,58,20,14,2
2000/1/24,19.4,14.2,1017.2,63,23.1,14.8,2.75
2000/1/25,21.1,17.9,1015.1,72,24.6,17.9,2.75
2000/1/26,16.9,15.3,1015.3,78,21.5,14,8.75
2000/1/27,13.5,9.6,1018.1,62,14.7,11.9,5
2000/1/28,12.7,8.6,1019.2,59,14.8,10.3,3
2000/1/29,13.7,8.5,1020.7,55,16.7,11.1,4
2000/1/30,16.1,10.2,1021,56,20,12.1,1
2000/1/31,16.3,12.4,1021.8,67,20.6,12.9,2
2000/2/1,14.7,10.6,1022.6,64,16,13.5,5
2000/2/2,14.3,11.5,1020.6,71,16.2,13.1,2
2000/2/3,16.6,12.2,1019.4,65,20.3,14.3,0
2000/2/4,18.2,14.2,1016.6,68,21,14.2,3
2000/2/5,17.9,15.9,1015.7,77,20,16.1,5
2000/2/6,20.1,17.1,1013.4,73,22.6,17.8,2
2000/2/7,18.6,18.8,1009.3,88,20.6,16.4,9
2000/2/8,16.9,14.6,1007.4,76,19.2,15,3
2000/2/9,13.8,8.9,1010.5,57,15.6,12.3,5
2000/2/10,13.4,8.5,1013.8,55,15.4,11.7,3
2000/2/11,15.5,10,1013.3,57,18.5,11.2,2.75
2000/2/12,17.7,16,1010.4,79,20.1,16.1,8
2000/2/13,17.7,16.3,1009.7,81,20.3,15.2,5
2000/2/14,19.1,16.2,1008.5,74,21.9,16.6,3.5
2000/2/15,19.2,17.7,1005.9,79,23.9,16.9,2
2000/2/16,14,8.9,1013,55,17.3,12.3,0.5
2000/2/17,13.2,7.9,1015.2,52,14.9,12.1,0.5
2000/2/18,14.2,9.8,1016.7,60,15.4,12.8,5
2000/2/19,16.9,11.3,1014.4,59,19.7,13.4,3
2000/2/20,19.9,18.9,1003.7,82,23,18.3,3
2000/2/21,17.6,17.5,1004.2,87,19.1,15.1,8.75
2000/2/22,15.4,11.4,1010.7,65,16.7,14.6,3
2000/2/23,14.3,13.6,1010.2,83,15.8,13.2,8
2000/2/24,17.4,17.1,1007.9,86,19.4,15.6,5
2000/2/25,16.1,14.3,1010.3,78,17.5,14.9,5
2000/2/26,14,11.4,1011.9,72,15,12.6,8.75
2000/2/27,13.8,11,1012,70,14.9,12.6,5
2000/2/28,14.9,8.9,1016.2,52,17.1,13.2,3.5
2000/2/29,14.7,10.7,1015.7,64,16.6,12.9,5
2000/3/1,14.8,11.7,1016.9,70,16.7,13.1,5
2000/3/2,16.3,15.1,1016.1,81,17.9,14.8,8.75
2000/3/3,16.7,17.5,1012.1,92,17.7,16.1,8
2000/3/4,20.3,21.1,1010.6,89,23.1,17.6,3.5
2000/3/5,20.9,22.1,1009.7,89,24.8,17.6,3
2000/3/6,20.8,22.4,1006.6,91,22.2,18.7,8.75
2000/3/7,19.3,19,1007.2,85,22.2,18.1,8.75
2000/3/8,18.6,13.1,1009.1,62,21,17.3,3.5
2000/3/9,14.7,12.6,1012.8,76,18,13,8.75
2000/3/10,16.3,10.8,1015.3,58,18.2,14.9,3.5
2000/3/11,17.4,16.2,1013.8,82,19.7,15.4,8.75
2000/3/12,20.3,21.3,1004.7,89,21.5,19.4,8.75
2000/3/13,18.8,17,1006.1,78,20.5,17.1,5
2000/3/14,18.1,15.4,1010.7,74,19.7,16.9,5
2000/3/15,19.5,17.1,1010.8,76,22.2,17,3
2000/3/16,20.9,20.1,1007.4,81,22.5,19.4,2
2000/3/17,18.7,17.6,1004.9,79,22.8,15.4,5
2000/3/18,17,10.8,1010.5,56,19.7,15.3,2.75
2000/3/19,18.9,14.3,1009.9,65,22.4,16.6,3.5
2000/3/20,20.4,18.4,1005.1,77,22.4,18.3,0.5
2000/3/21,18.4,12.3,1010,58,21.6,15.9,2
2000/3/22,19.5,14,1010.5,62,22.6,17.9,3.5
2000/3/23,20.8,17.1,1010,70,23.9,17.1,0
2000/3/24,21.5,18.7,1009.4,73,24.5,18.1,2.75
2000/3/25,16.9,10.6,1013.3,55,18.4,15.3,2.75
2000/3/26,16.2,9.4,1015.8,51,18.2,14.8,2
2000/3/27,17.2,10.5,1014.7,54,20.2,15.2,2.75
2000/3/28,19.3,13.4,1011.1,60,22.5,17.1,3
2000/3/29,21.3,18.2,1007.9,71,25.2,18.3,3
2000/3/30,17,9.1,1013.5,47,18.8,15.4,0
2000/3/31,16.9,10.9,1011.4,57,20.2,14.9,3.5
2000/4/1,18.9,15.3,1008.1,70,21.9,15.4,3
2000/4/2,20,18.6,1007.3,80,24.9,17.1,2
2000/4/3,21.4,22.4,1004.4,87,25.7,16.4,2.75
2000/4/4,22.4,22.7,1005.3,84,25.4,20.5,3.5
2000/4/5,22.2,24.8,1003,93,23.4,20.6,8
