Date,temp,vap_pressure,atm_pressure,humidity,temp_max,temp_min,weather_num
2000/1/1,-3.3,4.1,1019,86,-0.7,-5,0
2000/1/2,-3.8,4,1018.7,86,0.2,-6.4,2
2000/1/3,-2.4,4.6,1010.1,89,-0.1,-6.7,13.75
2000/1/4,-0.7,5.3,1014.2,91,0.3,-1.3,0.75
2000/1/5,-1.7,4.4,1022.5,81,2,-4.3,3.25
2000/1/6,-2,4.3,1020.2,80,1.5,-7.6,3.25
2000/1/7,2.4,5.4,1005.8,72,6.5,-2.1,3.25
2000/1/8,-2.8,3,1011.9,61,-1.5,-5.4,3
2000/1/9,-2.3,3.3,1018.1,64,2,-7.5,2.75
2000/1/10,-0.2,5.5,1008.2,91,1.9,-2.5,13
2000/1/11,-4.4,3.4,1011,77,-0.4,-6.8,13
2000/1/12,-5.1,2.9,1021.8,71,-1.3,-7.3,5.25
2000/1/13,-2.8,4.5,1014.1,88,0.5,-7.2,13
2000/1/14,2.2,5.9,1004.8,83,3.2,-0.2,3
2000/1/15,-0.3,4.6,1018.2,76,1.7,-2.6,13
2000/1/16,-2.1,4,1018.3,75,0.2,-5.3,3
2000/1/17,-1.7,4.3,1012.4,80,1.8,-6.8,5.25
2000/1/18,-3.8,3.4,1012.1,75,-0.1,-6.8,2
2000/1/19,-3.1,4.3,1010.3,87,0.5,-7.8,13
2000/1/20,-1,4.5,1004.9,79,1.1,-3.1,6.25
2000/1/21,-4.4,3.4,1013.8,78,-1.8,-7.1,13
2000/1/22,-4.2,3.5,1022.1,79,-1.3,-7.7,3
2000/1/23,-2.5,4.4,1015.7,86,0.3,-4.2,0.75
2000/1/24,-5.3,3.1,1012.3,74,-1,-9,3.25
2000/1/25,-8.9,1.8,1011.1,59,-6.9,-11.2,5.25
2000/1/26,-10.3,2.3,1014.1,84,-9.1,-12.3,13
2000/1/27,-9.4,2.5,1017.1,82,-4.3,-14.7,0
2000/1/28,-2.8,4.1,1019.5,82,1.5,-9,5.25
2000/1/29,-1.3,4.2,1024.5,77,3.8,-4.9,2.75
2000/1/30,-1,4.9,1011.6,86,4.2,-4.7,0
2000/1/31,-6.4,2.6,1015,66,-3.1,-11.1,6.25
2000/2/1,-1.5,3.9,1012.8,71,1.4,-5.7,0
2000/2/2,-1.5,4.4,1015.4,81,1.1,-4,13.5
2000/2/3,-2.5,3.9,1016,77,1.3,-8.4,3.5
2000/2/4,-2.4,3.6,1017,70,-0.6,-4.8,2.75
2000/2/5,-2.3,3.5,1018.5,68,2.6,-7.2,3
2000/2/6,-2.3,3.7,1013.5,72,0,-5.6,3
2000/2/7,-3.3,3.1,1005.3,66,0.9,-8.4,2
2000/2/8,-3.8,2.9,999.2,64,-0.5,-6.6,0
2000/2/9,-5.8,2.5,999.2,62,-2.6,-9.4,2
2000/2/10,-4.3,3.3,1003.9,75,-0.3,-8.6,6.25
2000/2/11,-3,3.4,1004.4,69,-0.6,-5.8,3
2000/2/12,-4.2,2.9,1004.1,65,-0.5,-7.8,2
2000/2/13,-4.5,3.2,1008.8,73,-1.6,-6.8,0.5
2000/2/14,-4.1,3.6,1004.4,80,-2.2,-7,13.75
2000/2/15,-5.8,3.4,992.6,85,-2.6,-9.1,13
2000/2/16,-6.4,3.2,995.2,83,-1.9,-11.8,13
2000/2/17,-2,4.1,1004.3,76,0.9,-4.4,13.75
2000/2/18,-1.4,4.1,1006.4,74,1.8,-4.3,3.5
2000/2/19,-1.4,4.3,1010.6,79,1.8,-4.5,2
2000/2/20,-1.3,4.5,1002.8,81,2.1,-4.5,0
2000/2/21,-2.7,3.6,998.1,72,1.2,-8,5.25
2000/2/22,-6.4,2.8,1006.6,73,-2.9,-10.9,0.75
2000/2/23,-5.1,3.1,1009.6,75,-0.5,-7.7,5.25
2000/2/24,-5.6,2.8,1007.3,71,-3.3,-9.9,3
2000/2/25,-6.2,3.1,1009.3,80,-3.7,-8.7,0.5
2000/2/26,-4.5,3.4,1012.5,77,-1.4,-8.9,2
2000/2/27,-5.1,2.7,1011.3,66,-0.3,-10,0
2000/2/28,-6.6,3.1,1008,81,-4.8,-9.6,0
2000/2/29,-4.6,3,1012.1,71,-0.6,-7.2,5.25
2000/3/1,-2.3,3.4,1015,67,2.1,-9.7,2.75
2000/3/2,1.1,4.7,1012.9,71,4,-3.5,2.75
2000/3/3,1.7,4.3,1016.7,63,6.9,-4.9,0.75
2000/3/4,6.3,6.3,1004.5,68,11.2,0.9,0
2000/3/5,0.8,3.9,1004.2,60,4.6,-1.2,5.25
2000/3/6,0.1,3.5,1009.6,57,3.5,-4.9,0.5
