Date,temp,vap_pressure,atm_pressure,humidity,temp_max,temp_min,weather_num
2005/1/1,-6.8,2.8,1004.4,75,-2.9,-9.3,0
2005/1/2,-3,3.6,1008.3,72,0.3,-8.4,13.75
2005/1/3,3.2,5.9,1004.7,76,7,-4.2,3
2005/1/4,-0.6,5,1001.1,84,2.2,-3.9,13
2005/1/5,-5,3.1,1014.6,73,-3,-7.9,13.75
2005/1/6,0.1,4.2,1014.3,67,3,-7.4,6.25
2005/1/7,-0.5,4.7,1003.5,77,2.4,-4.9,13
2005/1/8,-6.1,3.2,1008.4,81,-3.3,-9.5,0
2005/1/9,-6.2,2.7,1003.2,71,-1.8,-9.1,0
2005/1/10,-8.2,2.6,1003.8,78,-6.7,-10.6,13
2005/1/11,-7.2,2.2,1002.1,64,-4,-11.7,3.5
2005/1/12,-5.1,2.8,999.1,66,-1.6,-9.2,13
2005/1/13,0.1,4.7,1004.8,77,2,-2.2,13.75
2005/1/14,-2.5,3.5,1017.2,70,1.3,-6.7,2.75
2005/1/15,-5,3,1020.1,70,-0.8,-9.3,2
2005/1/16,-4.1,3.1,1012.2,69,-1.8,-7.3,3
2005/1/17,-1.1,4.1,1006.7,73,0.9,-3.6,13.75
2005/1/18,-0.6,3.8,1011.5,65,0.6,-2,6.25
2005/1/19,-1.8,3.2,1013.4,60,0.3,-3.7,0
2005/1/20,-2.5,4.4,1004.3,86,-0.8,-4.8,13
2005/1/21,-1.7,3.9,1008.4,72,0.8,-5.3,3.25
2005/1/22,-5.9,3,1015.8,76,-4.7,-6.9,13.75
2005/1/23,-6.5,3.2,1018.8,83,-3.5,-10,13.5
2005/1/24,-3.1,4,1005.4,79,0.9,-10,0
2005/1/25,-4.6,2.9,1005.5,64,0,-8.7,6.25
2005/1/26,-6.8,2.6,1006.1,69,-3.2,-10.8,6.25
2005/1/27,-4.5,2.8,1004.6,64,-2.3,-7.8,3
2005/1/28,-3.7,2.6,1008.1,56,-1.8,-5.4,3.25
2005/1/29,0.2,5.4,996.9,85,5.2,-3.7,13
2005/1/30,-3.5,2.8,989.4,58,1,-6.5,5.25
2005/1/31,-6.4,1.8,986.3,48,-3.7,-8.3,6.25
2005/2/1,-4.7,3,985.2,69,-1.3,-8.7,5.25
2005/2/2,-4.1,3,994.5,68,-0.6,-9.3,5.25
2005/2/3,-3.9,3.5,1002.6,75,-1.6,-6.9,13.75
2005/2/4,-2.4,3.6,1002.2,70,-0.9,-3.6,13.75
2005/2/5,-1.3,4.4,1000.8,79,0.4,-2.9,13
2005/2/6,0.6,5.7,1011.5,89,1.4,-0.2,13
2005/2/7,0.4,4.6,1020.5,73,1.9,-0.9,6.25
2005/2/8,0.2,4.3,1019.2,71,2.9,-2.6,3
2005/2/9,-1.6,3.9,1016.4,71,0.2,-3.8,6.25
2005/2/10,-4.8,2.8,1009.7,66,-2,-7,5.25
2005/2/11,-6.6,2.1,1012.2,56,-3.5,-9.1,5.25
2005/2/12,-6,2.1,1015.7,53,-3.4,-9.4,5.25
2005/2/13,-5.4,2.8,1014.7,68,-3.3,-8.9,13.75
2005/2/14,-6.6,2.6,1016.7,70,-4.4,-8.5,13
2005/2/15,-4.5,2.8,1019.2,64,-2.6,-8.9,13
2005/2/16,-4.4,3.1,1020.6,70,-1.6,-7.7,3.25
2005/2/17,-3.2,3.7,1016.7,76,0.1,-5.9,0
2005/2/18,-6.2,2.5,1025.6,64,-2.4,-11.1,0.75
2005/2/19,-4.3,3.5,1018.3,76,0.3,-11.1,0.75
2005/2/20,-0.4,4.1,1002.8,67,3.2,-5.8,0
2005/2/21,-5.1,2.3,1005.8,55,-2.2,-6.6,5.25
2005/2/22,-5.9,3.1,1008.2,78,-4,-7,13
2005/2/23,-4.9,3.5,999,81,-2.5,-9.4,13.75
2005/2/24,-5.1,2.8,1008.8,69,-2.1,-9.4,0
2005/2/25,-5.1,2.9,1007.8,68,-1.8,-10,0
2005/2/26,-4.6,3,1007.3,71,-1.2,-9.5,6.25
2005/2/27,-5.6,2.8,1010.8,69,-1.8,-10.6,3.25
2005/2/28,-5,3,1010.6,72,-2.1,-8.4,13.75
2005/3/1,-5.7,2.8,1013.4,70,-2.5,-9.5,13.5
2005/3/2,-4.8,2.1,1014.2,49,-1.3,-9.3,3.25
2005/3/3,-4.8,2.2,1019.4,53,-0.8,-11,2.75
2005/3/4,-4.2,3.1,1018.2,69,-0.9,-8.7,2
2005/3/5,-3,2.9,1013.8,58,-0.2,-6.2,2
2005/3/6,0.1,3.7,1011.9,59,2.8,-3.3,6.25
2005/3/7,4.9,4.2,1007.7,50,8.7,-3.6,2
2005/3/8,0.2,3.7,1006.2,61,5.5,-4.4,13
2005/3/9,-4.5,2.7,1009.6,63,-2.4,-6.9,13
2005/3/10,-2.3,3.3,1015,63,-0.5,-5.4,3
2005/3/11,-2.1,4.5,1005.1,86,-1.1,-3.4,13
2005/3/12,-3,4.1,991.9,84,-1.6,-5.2,13
2005/3/13,-3.1,3.3,998.1,68,-0.3,-6.1,0
2005/3/14,-1.7,3,1006,57,1.5,-6.8,6.25
2005/3/15,3.3,4.1,1016.3,55,7.9,-1.8,0
2005/3/16,4.2,5.6,1016.5,68,8.1,0.3,2.75
2005/3/17,3.3,5.8,1007.4,76,6.7,-0.1,2
2005/3/18,1.5,5.5,996.3,81,2.7,-0.4,8
2005/3/19,-0.6,3.7,1011.4,65,1.9,-3.6,0.5
2005/3/20,3.3,4.8,1006.5,61,8,-4.1,2
2005/3/21,3.8,3.9,1009.2,49,5.7,1,2.75
2005/3/22,5.4,5.8,1006.7,65,9.2,3.1,2
2005/3/23,3.6,5.8,1004.3,72,5.4,1.6,3.5
2005/3/24,2,4.3,1000.8,62,4.3,-0.1,0
2005/3/25,-1,4.3,995,75,0.7,-3,0.75
2005/3/26,-0.8,3.6,1003.1,62,1.5,-4.4,13.5
2005/3/27,1.2,4.3,1010.8,64,5,-1.4,13.5
2005/3/28,2,3.8,1009.1,55,6.4,-3.7,1
2005/3/29,3.9,5.6,986.2,70,7.5,1,2
2005/3/30,1.1,5.1,990.7,77,3.1,-0.7,17.75
2005/3/31,0.1,5.2,1002.4,85,2.4,-0.8,13
2005/4/1,0.5,4.3,1012.1,69,3.8,-3.8,3.25
2005/4/2,4.6,4.1,1013.7,50,8.7,-1.9,0
2005/4/3,2.8,5.8,1005.6,77,3.9,1.4,3
2005/4/4,3.5,5.2,1008.4,67,5.7,0.4,3
2005/4/5,3.8,5.5,1005.8,68,6.5,0.3,5
2005/4/6,8.8,7.7,1001.9,69,13.8,3.1,0
2005/4/7,6.7,7.8,999.3,79,9.1,4,8
2005/4/8,3.3,6,1002.5,77,4.9,1.9,11
2005/4/9,3.2,5.5,1015.2,72,4.6,1.5,5
2005/4/10,2.4,5.7,1008.3,78,4.6,0.3,16.75
2005/4/11,5.7,5.3,1010.1,59,8.5,3.6,3.5
2005/4/12,6.7,4.6,1013.4,48,11.9,2.2,0
2005/4/13,5.6,5.7,1007.2,63,6.9,4.1,5
2005/4/14,7,6.4,1011.4,64,10.4,3.8,5
2005/4/15,6.9,6.7,1012.6,67,9.4,3.6,3
2005/4/16,8.4,3.6,1013.3,33,13.6,2.7,0
2005/4/17,5.2,5.6,1012.7,63,8.8,2.6,0
2005/4/18,4.8,5.4,1023.3,63,8.4,2,2
2005/4/19,6.8,4.6,1026,49,13.3,0.8,2
2005/4/20,6.6,5.7,1016.1,59,8.9,3.9,5
2005/4/21,8.2,8.2,1000.1,76,10.6,5.3,5
2005/4/22,3.5,6.1,999.3,78,6.5,1,8
2005/4/23,2.8,6.1,1008.5,82,4.5,1.1,13
2005/4/24,7,5.9,1017.4,59,11.4,3.4,2.75
