Date,temp,vap_pressure,atm_pressure,humidity,temp_max,temp_min,weather_num
1995/1/1,5.6,5.1,1013.4,56,9.3,3.2,2
1995/1/2,5.6,4.7,1018.9,52,7.6,2.6,3
1995/1/3,4.5,6.5,1012.5,76,7.4,0.9,0
1995/1/4,8.7,9.7,997.9,86,10.2,6.3,0
1995/1/5,7.2,5.2,1000.3,51,9.3,4.8,3
1995/1/6,5.2,4.5,1004.7,51,8.1,3.7,2.75
1995/1/7,6.8,5.7,1010.5,57,9.7,2.6,3
1995/1/8,8.4,6.9,1011.7,64,12.9,3.8,1
1995/1/9,10.7,7.7,1003,61,16.9,4.1,2
1995/1/10,7.3,4.1,1005.6,40,12.6,4.9,0
1995/1/11,5.9,4.3,1007.5,46,8.4,3.7,2
1995/1/12,6,4.5,1005.4,48,8.7,3.2,2
1995/1/13,5.5,4.6,1001.5,52,9,1.9,2
1995/1/14,3.2,4.7,1004.3,62,6,1.9,3.25
1995/1/15,3.9,5,1010.2,63,7.1,-0.2,0
1995/1/16,4.9,5,1011.4,58,7.4,3.2,0
1995/1/17,4.3,4.8,1012.3,59,8.6,2,2.75
1995/1/18,5.3,5.5,1010.9,62,8.9,-0.3,0
1995/1/19,5.4,4.8,1009.7,54,7.7,2.1,2
1995/1/20,5.9,5.9,1009.4,63,9.6,1.6,2.75
1995/1/21,8.2,6.5,1012.5,62,12.2,4.1,0
1995/1/22,9.2,9.8,1002,83,11.9,6.7,0
1995/1/23,10.8,9.7,1001.3,75,12.9,9,2
1995/1/24,7.2,6,1007.9,58,9.6,4.6,2
1995/1/25,5.7,5,1013.2,55,9,3.5,2
1995/1/26,6.3,5.4,1012.2,57,9.1,3.3,2.75
1995/1/27,5.7,5.1,1012.5,56,7.9,2.5,2
1995/1/28,5.2,4.8,1013.1,55,8.3,1,0
1995/1/29,4.6,4.1,1010.5,48,7.5,1,2.75
1995/1/30,3.2,3.9,1011.6,51,6.2,1.4,0.75
1995/1/31,3,4.3,1013.1,57,6.1,0.5,3.25
1995/2/1,3.4,4.4,1015.7,56,6.8,0.6,3.5
1995/2/2,3.9,5.1,1017.7,64,6.7,-0.2,0
1995/2/3,4.9,4.6,1018.2,54,9.1,1.7,2
1995/2/4,4.6,4.9,1013.7,58,8.3,1.3,3
1995/2/5,4.6,5.8,1005.7,68,7.1,1.9,3.25
1995/2/6,5.3,4.5,1008.7,52,7.9,3.2,2.75
1995/2/7,6.3,5.5,1009.5,58,9.1,3.9,3.5
1995/2/8,7.6,6.7,1010.2,65,12.1,2.3,2.75
1995/2/9,7.9,6.9,1005.8,65,12,5.1,3
1995/2/10,4.8,4.2,1015,50,7,2.8,5.25
1995/2/11,6,4.7,1017.6,51,10.8,0.9,1
1995/2/12,7.2,7,1009.5,68,12,3.7,2
1995/2/13,9.7,9.3,1001.6,78,11.9,6.6,3
1995/2/14,8.4,6.6,1003,60,11.4,5.4,3.5
1995/2/15,7.2,5.6,1003.6,56,10.5,2.9,2
1995/2/16,5.4,5.1,1005.1,57,8.3,3.4,3
1995/2/17,4.5,4.9,1011.4,58,8.6,2,3.5
1995/2/18,5.2,5.2,1013.3,60,8.8,1.3,3.5
1995/2/19,7.2,4.5,1009.4,46,12.3,3.8,2
1995/2/20,5.9,5,1008.2,55,9.7,3.5,2.75
1995/2/21,4.7,4.5,1009.8,53,8.1,2.6,3.25
1995/2/22,5.3,4.4,1014,50,8.5,1.8,0
1995/2/23,5.7,4.3,1012.3,49,10.8,0.2,1
1995/2/24,7.1,4.5,1009.4,44,11,4.4,3
1995/2/25,7.1,4.1,1005.2,42,11.5,2.8,0.5
1995/2/26,8.4,5.7,999.3,51,11.9,6.4,3
1995/2/27,7.1,5.5,1004.2,54,10.7,3.9,5
1995/2/28,6.8,5.2,1001.7,55,12.9,1.3,0
