,var_ave,var_var,ave_ave,ave_var
1990年,0.1882343192205302,0.008979762883901484,998.1533244313397,276.8388585986283
1995年,0.1869891049139918,0.008870873790098068,992.628301240979,197.99718400995067
2000年,0.18875218932034277,0.008990019462145619,993.2170005923206,170.73591715172418
2005年,0.1897453434160401,0.009179102461726768,994.196005258988,232.4111257331518
2010年,0.19477417086037252,0.010804029757274866,985.6162172040048,2024.4497283197406
