,var_ave,var_var,ave_ave,ave_var
1990年,0.18986248746646767,0.00923532542347043,998.1902821970715,434.0400849199672
1995年,0.18755311076802936,0.00891834870302119,1001.9481269004569,312.8275398495466
2000年,0.18792389036656837,0.00889388841418477,1001.4872592153579,173.0033355831879
2005年,0.1905694866936902,0.00942005986253142,997.65473564183,655.3077583191864
2010年,0.18827528689710737,0.008989696858583933,1000.173565926071,324.2095153326601
