,var_ave,var_var,ave_ave,ave_var
1990年,0.18705855997604437,0.008842857192033642,,
1995年,0.18653350148447767,0.008778885531707152,,
2000年,0.18937048610334048,0.009139423962526011,2.2313673174539166,1.438204472622456
2005年,0.19069545032387408,0.00938005948979598,1.831267787954907,1.7661976883899362
2010年,0.18971091510981064,0.009423136326175047,2.555616946570967,2.18390280385682
