,var_ave,var_var,ave_ave,ave_var
1990年,0.18679324427431576,0.008803953813224281,60.557205941845055,71.14903457354687
1995年,0.19252574999522454,0.010312493723365823,59.76009437197732,148.63527077517853
2000年,0.19019149641031693,0.009516772026525693,61.25677339232248,203.73860088871962
2005年,0.1878745615917409,0.008957813825164765,58.416564939824866,150.28208761082342
2010年,0.1971434523298573,0.011643583564746849,57.23193556084014,171.77512024472364
