,var_ave,var_var,ave_ave,ave_var
1990年,0.1875270533477257,0.008912910061829402,13.915918968818229,81.1961745930507
1995年,0.18801828365694861,0.008950745954633877,12.527800033658293,81.21882490044614
2000年,0.19093964105256658,0.009294527784521056,12.461680190488801,116.19937522825059
2005年,0.1892541080714336,0.009114656886072995,12.896155973462314,106.59894817804513
2010年,0.18961063480319276,0.009126034220070033,13.141569976681296,118.49832984038977
